blogger_id,gender,age,job,horoscope,post_date,text,is_teen,source,n_chars,n_words,avg_word_len,first_person_rate,school_token_rate,birthday_token_rate,exclaim_rate,slang_emoji_rate,post_ix
B3838813,female,23,Student,Gemini,"05,July,2004",urlLink Gathering @ Teahouse for dim sum&nbsp; urlLink,False,blog_authorship_corpus_2004,54,8,5.5,0.0,0.0,0.0,0.0,0.0,1
B3838813,female,23,Student,Gemini,"08,July,2004",urlLink I like this poster :) Spidey and MJ&nbsp; urlLink,False,blog_authorship_corpus_2004,57,10,4.4,0.1,0.0,0.0,0.0,0.1,2
B3839543,female,15,Non-Profit,Aquarius,"19,July,2004",Never ever go to the fair.&nbsp; You will get scammed and wake up with whiplash.&nbsp; I can't move my neck.&nbsp; It hurts so much.&nbsp; I have to stay in one place.&nbsp; Friggin A.,True,blog_authorship_corpus_2004,184,38,3.5789473684210527,0.07894736842105263,0.0,0.0,0.0,0.0,0
B3839543,female,15,Non-Profit,Aquarius,"22,July,2004","Marilyn needs to fuck off.&nbsp; If you need to insult people, you probably have some insecurity issues to deal with.&nbsp; I believe everyone's mother said it best, ""If you don't have anything nice to say, don't say anything.""&nbsp; Listen to your mother.",True,blog_authorship_corpus_2004,256,45,4.444444444444445,0.022222222222222223,0.0,0.0,0.0,0.0,1
B3839543,female,15,Non-Profit,Aquarius,"31,July,2004",Just got back from Chicago. Good times. There's a blue moon tonight. Not much else to say. I saw an awesome play Weddings of Mass Destruction and an awesome movie Napoleon Dynamite. I only got into two fights with the fam. Good for me.,True,blog_authorship_corpus_2004,235,44,4.204545454545454,0.06818181818181818,0.0,0.0,0.0,0.0,2
B3839660,male,33,Advertising,Gemini,"04,July,2004","Welcome to my blog. Jesus once said to his disciples ""be perfect, like your father in heaven is perfect."" Yet they weren't living in 21st century society, a system that by any standard undermines faith values much more than it supports them. Religious principles are simply not discussed in most social settings. They are almost anathema in professional environments. In fact, the very act of religious conversation makes many (if not most) uncomfortable - myself included. It seems too personal or serious during most occasions - an intrusion into our private self. Jesus keeps getting shoved deeper and deeper into the closet. We let him out when socially acceptable...such as at mass, or alone in our thoughts - what amounts to a few hours (maybe) during one's week. Yet, most of us allow SOCIETY'S values to dominate our conversation and thinking throughout the week: sex, money, success, power. ",False,blog_authorship_corpus_2004,900,146,4.924657534246576,0.0136986301369863,0.0,0.0,0.0,0.0,0
B3839660,male,33,Advertising,Gemini,"10,August,2004","As I have mentioned previously, I have had a long-standing struggle coming to terms with my own faith. At various interludes in my life I have ""dabbled"" in Christianity. I surely have never been closer to Christ than I was as a child, when I read the bible and prayed nightly. At the time I could not appreciate the innocence of my relationship. As a 33 year old I still crave the purity and simplicity of that connection I had with Jesus. I prayed to him like he was my father, best friend, and creator all rolled into one being. I felt his spiritual presence in a manner that still alludes me to this day. That all ended when I reached 15 or 16 years old when I began putting Christ on the backburner. Part of my motivation for this boiled down to a desire to be cool and increase my social acceptance. To this end I viewed my close, personal relationship with Christ as baggage - literally, I felt",False,blog_authorship_corpus_2004,900,167,4.227544910179641,0.1377245508982036,0.0,0.0,0.0,0.0,1
B3839660,male,33,Advertising,Gemini,"15,July,2004","Modern society operates under many falsehoods - and one of the larger ones that has an extraordinary effectiveness at keeping&nbsp;Christians quiet is the ""H"" word...Hypocrite.&nbsp; Here's how it goes: &nbsp; Those who speak about Christ and their faith in the public arena (that is, anywhere outside of the home or church)&nbsp;are&nbsp;hypocrites unless they, themselves, are perfect in their own lives. &nbsp; &nbsp; Got that?&nbsp; In fact, sometimes a person doesn't even need&nbsp;to speak publicly about his or her faith.&nbsp;&nbsp;Many times one can merely be a committed, practicing&nbsp;Christian and&nbsp;yet be labeled a hypocrite....Why you ask?&nbsp; Well, many believe that the simple act of attending mass regularly&nbsp;- of calling oneself a Christian - is a pious statement of moral superiority over others who do not attend.&nbsp; And if&nbsp;a Christian has the gall to bring h",False,blog_authorship_corpus_2004,900,155,4.561290322580645,0.0,0.0,0.0,0.0022222222222222222,0.0,2
B3839760,female,24,Student,Pisces,"12,July,2004","So I was late for my interview!! Ahhgg! I hate being late to stuff like that! Other than that, the interview went well. It was a group interview, which was a little bizarre. They said that if one gets a call tonight then they had the possibility of getting a job or another interview...so far nothing...I keep hoping. I will see...",False,blog_authorship_corpus_2004,331,63,4.015873015873016,0.07936507936507936,0.0,0.0,0.012084592145015106,0.0,0
B3839760,female,24,Student,Pisces,"14,July,2004","It seems that these days I have been running late everywhere I go. I hate being late! It just looks so irresponsible to be late and it does not look good. Argggrrr!! Tomorrow I am supposed to be starting my new job at Chapters but unfortunately my boss at my current job is being a pain in the butt and will not let me have tomorrow off, so now I got to be in two places at once!! I called Chapters to re-schedule but so far I have not heard anything. Lord, I need a miracle and I know you hear cries like mine! I hope next week is better. My old roommate of 2 years is getting married next week! Crazy but good! I hope that the weather is nice and I hope it all turns out. The whole thing marriage is so weird! Maybe it's only weird to me since I have so much excess baggage!!",False,blog_authorship_corpus_2004,777,158,3.7974683544303796,0.12025316455696203,0.0,0.0,0.014157014157014158,0.0,1
B3839760,female,24,Student,Pisces,"21,July,2004","Today I felt totally embarrassed and retarded. It wasn't so much that I messed up at work but that someone who has more experience than me, made me feel like crap. I already know that I struggle even with the most basic functions in math, but this girl must have thought I was a total retard. I can't shake the feeling of stupidness. All my life I have struggled with this stupid dialexia (spelling?) feeling in math. It's silly but even the most simply additions stump me and I need to be left alone otherwise I get nervous and mess up even more. That happened today. It's hard not to feel that way, since I fought that helpless feeling in high school and had to battle the constant&nbsp;feeling of stupidness.&nbsp; I hope I can do this... I don't want to give up or quit, I know I need to give myself some breathing room to make mistakes but I still don't have to like it...Until then...",False,blog_authorship_corpus_2004,890,170,4.1,0.12352941176470589,0.0058823529411764705,0.0,0.0011235955056179776,0.0,2
B3839808,female,40,indUnk,Pisces,"04,July,2004","Today is July 4th 2004. Makaila is 14months old (yesterday) she is my everything! She is such a great little girl. She is talking and saying new words daily. When we talk and show her things, she really absorbs it all. She is even starting to watch Noggin (tv station like preschool on tv)with her mouth open...just like her Mommy. That just means, she really absorbing infomation. Anyways, we are going to take Makaila to her 1st fireworks display tonight and see how she does, but we are going to stay in the car, so the loud booms don't hurt her ears. Hope everyone has a great 4th! Yeee Haww!",False,blog_authorship_corpus_2004,596,111,4.108108108108108,0.009009009009009009,0.0,0.0,0.0050335570469798654,0.0,0
B3839808,female,40,indUnk,Pisces,"30,July,2004","Athens The total bill for security at the Olympic Games will exceed $1.5 billion, Greek officials said this week. The installation of 1,400 surveillance cameras alone, a small part of the planned security measures, is costing $320 million—nearly the entire cost of protecting the 2000 Summer Olympics, in Sydney. A blimp carrying chemical-detection equipment and high-resolution cameras will float over the city during the events, at a price tag of $2.4 million. NATO will provide air and sea patrols, and U.S. special forces troops will guard the athletes’ training grounds on the island of Crete. urlLink The Week",False,blog_authorship_corpus_2004,615,97,4.958762886597938,0.0,0.0,0.0,0.0,0.0,1
B3839808,female,40,indUnk,Pisces,"31,July,2004",urlLink John Ritter Look-a-like &nbsp; urlLink,False,blog_authorship_corpus_2004,46,8,4.625,0.0,0.0,0.0,0.0,0.0,2
B3841004,male,27,Non-Profit,Cancer,"08,July,2004",urlLink LEGO.com Mindstorms Home - cos lego blocks... sorry - lego rocks!,False,blog_authorship_corpus_2004,73,11,5.0,0.0,0.0,0.0,0.0136986301369863,0.0,0
B3841004,male,27,Non-Profit,Cancer,"08,July,2004",urlLink aussiefrogs.com - French Car enthusiasts site for Australia - Citroen Peugeot Renault - aussiefrogs.com & Froggy Forum!,False,blog_authorship_corpus_2004,127,16,6.4375,0.0,0.0,0.0,0.007874015748031496,0.0,1
B3841004,male,27,Non-Profit,Cancer,"09,July,2004",urlLink The Grim Ripper - an awesome bit-o-kit!,False,blog_authorship_corpus_2004,47,9,4.0,0.0,0.0,0.0,0.02127659574468085,0.0,2
B3842138,male,26,indUnk,Virgo,"04,July,2004","A happy 4th to everyone. Today we mark the 228th birthday of our great nation. From the Pacific Northwest to the Florida Keys men, women, and children alike are celebrating our independence and freedom in the same manner: getting shit-faced and using centuries-old Chinese pyrotechnic technology in willy-nilly fashion. I haven't touched a firework in years, owing to three separate instances during my youth, any one of which could/should have maimed me for life. First, there was the time I twist-tied four or five Black-Cats together and lit them, only to have them all go off in my hand. I couldn't have been more than 7 years old at the time, and thankfully I didn't have them in closed fist. Otherwise the grand explosion would have surely blown my hand off, spreading my tiny fingers to the winds. Second came the ever-unpredictable Saturn Rocket 'Mishap of '87'. Involved were a wood-sided ca",False,blog_authorship_corpus_2004,900,160,4.48125,0.05625,0.0,0.00625,0.0,0.0,0
B3842138,male,26,indUnk,Virgo,"06,July,2004","For starters, I'm not so narcissistic nor self important to believe that anyone gives a shit about my day-to-day operations. Nor do I intend to utilize this space to track my daily menial tasks. Boss? Boss. Sometimes, however, my rather unstable life produces an interesting and equally unstable day. Today was just such a day. My exact employment isn't of importance, but be it known that on occasion I am required to travel for one reason or another. Today I had to ""pick up"" a Mac computer and a huge HP printer from a former employee of ours. Coincidently, ""pick up"" is cordial for repossess. And this task required an eight and one half hour kamikaze run to South Texas. More specifically, to Brenham, Texas. Home of Blue Bell Ice Cream and Blinn Junior College. The drive really wasn't that bad, considering that I was traveling in a comfortable company car. A Chrysler 300, as a matter of fact",False,blog_authorship_corpus_2004,900,160,4.44375,0.05625,0.00625,0.0,0.0011111111111111111,0.0,1
B3842263,female,16,Student,Cancer,"18,July,2004","Tosha's dead. My dad brought him in to the vets office again this morning to be put down. He said he most likely had cancer, and he was bleeding on the inside.",True,blog_authorship_corpus_2004,159,32,3.875,0.03125,0.0,0.0,0.0,0.0,0
B3842263,female,16,Student,Cancer,"22,July,2004","lol, im just pretending for this one, im changing the date, so it looks like its my birthday already, because i wont be here to post on my birthday. :( so, let's ""make pretend"" it is... YAY!!!! ok, im done.",True,blog_authorship_corpus_2004,206,39,3.7948717948717947,0.15384615384615385,0.0,0.05128205128205128,0.019417475728155338,0.05128205128205128,1
B3842263,female,16,Student,Cancer,"27,July,2004","well, im 16 now, yay! and today, i got my L. my learners license, nobody seemed to know what that was, except williams lake friends, lol, must be small town slang or something.",True,blog_authorship_corpus_2004,176,32,4.125,0.125,0.0,0.0,0.005681818181818182,0.03125,2
B3842422,female,15,Student,Capricorn,"13,July,2004","today has been a fun day as we had the notivational talk again...it was very fun!!it was also very fun as the last hr in the class,we did the singapore pledge in the three different languages(mandarin,malay and tamil)..even though the day was sort of fun,i still had to go pick my bro up and that sux..as i hate to bring him home...i have to walk so far and then have to look after him at home until my dad come home..so tiring...i hate it...how i wish the day can past faster...i can't wait for tomorrow as i have guitar lesson...so happy..can't wait..hmm...really donno wat else to write...so..gonna stop here..bye all...",True,blog_authorship_corpus_2004,623,130,3.5846153846153848,0.06923076923076923,0.007692307692307693,0.0,0.0032102728731942215,0.0,0
B3842422,female,15,Student,Capricorn,"16,July,2004","yay the orals r over.. i had so much fun for it.. the conversation was abt wat games i played.. and i said ps games, badminton and bball... then the teacher ask me more abt the ps games that i play.. then i also made the teacher laugh... so maybe i would pass.. i pray and hope so.. Recently.. i am addicted to a online game that i juz found called monster and me... it's so fun..and recently.. me and my friends relationship becam better.. so i m soooooo happy.. hope we can still be good friends after we graduate...",True,blog_authorship_corpus_2004,518,101,3.801980198019802,0.13861386138613863,0.019801980198019802,0.0,0.0,0.0,1
B3842422,female,15,Student,Capricorn,"28,July,2004","had a very bad saturday.. ate a dumplin in the&nbsp; morning for breakfast then started to have a bit of stomach pain.. but later went to meet a gal.. then go friend b'dae.. before that we went wild wild wet.. had much fun but was having stomach pains all the while.. so terrible..then later around 6pm.. couln't stand it anymore then decided to go sit a taxi to go home.. when i left the taxi,i walk a few steps then vomited all the dumpling out. so i thought is indigestion.. so i went home and slept from around 6.30pm to 12+am.. then woke up to go toilet.. then i felt very dizzy and i actually FAINTED... i was layin on the floor juz outside the kitchen and luckily.. i think is after awhile i woke up.. luckily i did not hit my head on anything.. but i think i hit my wrist on something cuz it still hurts until now.. ouch.. then drank milo.. then vomit it out... had such a bad headache.. so i",True,blog_authorship_corpus_2004,900,178,3.764044943820225,0.08426966292134831,0.0,0.0,0.0,0.0,2
B3843153,female,24,indUnk,Aries,"30,July,2004","i'm not sure how we are gonna do this, but here's a song from an album i've been listening to lately. urlLink Who Do You Love? i guess the best option is to right click and save the file i haven't actually posted a file for linking here before so i'm not sure it will work.",False,blog_authorship_corpus_2004,273,56,3.8214285714285716,0.07142857142857142,0.0,0.0,0.003663003663003663,0.0,0
B3843153,female,24,indUnk,Aries,"30,July,2004","a quote from a website ""originally known as Pixies in Panoply, they later shortened it to just Pixies"" http://www.geocities.com/caiproska/thepixies funny how the website has ""thepixies"" in the the address and on 4 seperate occasions he calls them ""the Pixies"", but it seems he's only doing it to make the sentence flow smoother, and dose not use capital T in ""the"" unless its the begining of the sentence.",False,blog_authorship_corpus_2004,405,71,4.492957746478873,0.0,0.0,0.0,0.0,0.014084507042253521,1
B3843153,female,24,indUnk,Aries,"30,July,2004","I have next weekend off and have decided to make the most of the opportunity to go to the snow. Anyone else keen? If I go on my own I will do the weekend option seen in the given link, or if other people are interested, maybe the self drive option. The car is always an option for transport and accomodation too! (in that case, the more bodies; the better!)",False,blog_authorship_corpus_2004,357,70,3.9571428571428573,0.05714285714285714,0.0,0.0,0.008403361344537815,0.0,2
B3843212,female,36,Student,Aquarius,"07,July,2004","For those who may be curious, Minx has recently had her stitches out and her shaved belly is starting to look a bit more normal.&nbsp; She has returned to her playful self and has gotten over her fear of the cat basket that took her to the vet.&nbsp; She is more affectionate than ever and has taken to grooming me before she goes to sleep at night.&nbsp; She will be having her kidney function tested for the first time in a couple of weeks.&nbsp; I am hopeful for a good result.",False,blog_authorship_corpus_2004,480,95,3.957894736842105,0.021052631578947368,0.0,0.0,0.0,0.0,0
B3843212,female,36,Student,Aquarius,"07,July,2004","My rant for today is on irresponsible pet owners: My neighbour has kept two cats, a male and a female, together and unneutered for over a year. When the female had her first and inevitable set of kittens, he turned the tom out to fend for himself. When the kittens were weaned, the dam followed and wandered into my back garden. Never able to dismiss an animal in need, my housemate and I began feeding her. It wasn't long before we realised that she was pregnant again. We contacted a cat shelter who agreed to take her for the duration of the pregnancy. They would help re-home the kittens and would ensure that the cat, now named Minx, would be spayed following weaning. But, alas, the day before the shelter was due to pick her up, she delivered. We had no idea where the kittens were, and all attempts to follow her proved fruitless. We, of course, continued feeding her at a rate of about 600 g",False,blog_authorship_corpus_2004,900,167,4.233532934131737,0.029940119760479042,0.0,0.0,0.0,0.0,1
B3843212,female,36,Student,Aquarius,"27,July,2004","What's an Ulster girl to do for the 12th of July but run away from the parades,&nbsp;the murals depicting fallen 'heroes', the bonfires, the bomb scares, the helicopters circling Belfast night and day, and the ever present armoured police vehicles? Don't get me wrong.&nbsp; I love living in Northern Ireland.&nbsp; I think Belfast is a fabulous city with lots to offer both the resident and the tourist.&nbsp; Provided they'll let me, I'll stay here for years enjoying this beautiful city.&nbsp; It's just that a few people here get a little bit nuts around the 12th of July, and it preserves my faith in the Northern Irish and my love of Belfast to simply evacuate for a few days. With my friend Elisabeth&nbsp;in Paris doing a bit of research (slogging through archives and going mindless over a photocopier), I took the opportunity to re-visit another city that I love.&nbsp; It was fantastic cat",False,blog_authorship_corpus_2004,900,162,4.401234567901234,0.05555555555555555,0.0,0.0,0.0011111111111111111,0.0,2
B3843921,male,15,Student,Libra,"11,July,2004","Listen to people talk in the morning. Then wrote an essay about communism (Actually, against communism, I advocate capitalism ;) ) I won a consolation prize in an Essay Writing Competition organised by the Oxford & Cambridge Society of Malaysia. That would put me in the 6th position out of a lot of students and I am more than just consoled! I was shocked but happy. ;) I was seriously not expecting to win anything. It was a boring day aside from that...",True,blog_authorship_corpus_2004,456,79,4.506329113924051,0.0759493670886076,0.0,0.0,0.0021929824561403508,0.02531645569620253,0
B3843921,male,15,Student,Libra,"13,July,2004","A transcript from the popular hit, the OFFLINE BLOG! ---------------------------------------------------------------------------------- 8.07 am Status : 'Offline Blog' It's Moral now... Miss Sanggita (I think its spelled this way) entered into class although I predicted otherwise... Well... Nothing is sure in life. She is teaching us science instead if Moral. Concerning overfishing, we shouldnt catch those cute lil baby fishes, go for the big ones. She wants us to keep quiet. Keane wants my KH prize after he saw my invitation.. hehe. Keane just stated to the class that 'overanimaling' is as serious as overfishing. Class topic steered off course again and now the topic is music. Now we are encouraged to drink a little, supposedly its good for our health. Again she wants us to keep quiet since she doesnt believe in screaming at the top of her voicer. Dunno why Fung How and Eugene condemnin",True,blog_authorship_corpus_2004,900,142,4.52112676056338,0.028169014084507043,0.02112676056338028,0.0,0.0011111111111111111,0.0,1
B3843921,male,15,Student,Libra,"24,July,2004","Hello people, To the loyal followers of my blog, I must apologize for not updating my blog for quite a while... I haven't been in the mood lately. Well, today I attended Hari Kecemerlangan. ;) I had to endure a lot of boring speeches... and I was seated next to WENG and he was so busy sharing his fantasies with me.. like I wanted to hear them *roll eyes* And then Nigel took my phone and SMSed to gals something impolite... and I had to apologize to them. Grrrr.......... At least I got my 5 prizes later on! I was also busy talking to my friends; Sanjit and Jo Wearn while listening partially to WENG. Thats all for today ;)",True,blog_authorship_corpus_2004,627,117,4.0256410256410255,0.1282051282051282,0.0,0.0,0.001594896331738437,0.017094017094017096,2
B3844323,female,13,Student,Capricorn,"16,July,2004",tAdaE aFtEr sChoOl...stAyEd bAck wiTh sHiRley jEnNie aNd aNgEliN loR....fOrgOt tO gO tA giRl gUidEs meEtiN lEhz....lUckY mY fWeNs tOld mE tHe iNfo....tHeN iN sChoOl bERi siAn wAn lOr....jUst sEat aRouNd oNly...wHa liAo....tHeN pLay oNe gAmE oNly tHen tHeY dOn't wAnNa pLay liAo....siGhz....aBtEr&nbsp;aCtuAlly tHey wAn pLay bAskEtbAll wAn....buT tHen i didN't wAn...tHen juST slAck aRouNd lOr....tHeN wE aLL gO hoMe liAoz....sO siAnz....tHeN sAw mA cHildhoOd plAymAte loR...jErEmy....tHen toOk sAmE bUs....siGh.....i stArtiN' tA tHiNk tHAt mY liFe iS liKe sO uNfAir mAn....siAnz....dOn't cAre liAo loR....nOwaDays i fiNd iT diFfiCult fEr mE aNd aNgeLiN tO coMmuNicAte liKe tHat loR...cOs liKe sHe cHaNgEd aLotz liAo....soMe moRe difFeReNt clAsS liAoz....siAnz....wiSh i didN't cAmE tO tHis rOttEn sChoOl iN tHe fiRst pLacE mAn.....wiSh i wAs stiLL yOung aNd iN kiNdeRgArdEn dEn dOn't hAve sO muCh wOr,True,blog_authorship_corpus_2004,900,159,4.19496855345912,0.05660377358490566,0.025157232704402517,0.0,0.0,0.0,0
B3844323,female,13,Student,Capricorn,"19,July,2004",wEeEe!!!tAdAe aFtEr sCh cAme bAck liAoz..rEcEntLy gOt sO mUch hOmEwOrk aNd tEstS tA pRepAre fOr..mE bRaiN gOnNa bReAk dOwn liAo mAn.....bUt tHeN i STILL hAve mY bRAiNs...lOlz....tHat sEntEnCe wAs fOr [f][r][e][a][k] tA rEad wAnz..aNYwAy....dIs fRidAe gOnNa gO wAtcH mOviE liAoz...aRouNd tHe woRld iN eiGhty dAys....siAnz iS wiTh tHe wHoLe sCh....nOt wiTh lAst tiMe dE fWen nAdiA....sIGh....sO fUn tA wAtCh wIf hEr...*bUt i'M sOO nOt a lEsbiAn aLriGht.....bTw i wAtch mEaN giRls liAoz...aNd tHe rEginA iS liKe sO coOl...yEt a liL biTchy tA mE...pOoR kAtEy kEnA *tEkAn* bY hEr aT fiRst....lOl...tHaNk gOd aT lAst tHe pLaStiCs wEnt sEpErAte wAys aNd rEgiNa's hEaD gOt rAn oVeR bY a bUs...wHahAhA.....lOlz....bUt tHeN a nEw bAtcH oF jUniOR pLaStiCs cAme....siGh....siAnz mAn..mY rOaLd dAhL boOk wiTh miSs tEo...fOrgOt tA tAke bAck...siGh...hOpEfuLLy tAmoRrOw i rEmeMbEr tA gEt iT bAck fRom hEr aNd hOpefU,True,blog_authorship_corpus_2004,900,169,3.863905325443787,0.047337278106508875,0.005917159763313609,0.0,0.0033333333333333335,0.023668639053254437,1
B3844323,female,13,Student,Capricorn,"30,July,2004",hi guys!itz been quite a while since i've last updated eh?..lOlz.thatz cos i've been far to busy liaoz.from studying for tests to doing homework..my mind is bound to give way one day..lolz..recently loads of fights have took place in my class..i wonder why too..hmMz...i think i'm turning to a bad girl too...from going to the toilet without permission...uttering a string of vulgarities and to quaralling with others...hmMz...wonder whatz wrong wif me...anyway..online thingys of mine are getting out of hand while things in reality are takin a better turn which i guess is terrific..hEhE...just waitin for teacher's day to come fer me to visit my old primary school..hmMz...what should i buy for my teachers nehx?oh and btw...recently starting to play gunbound again...starting to use nak for boomer's starting to suck big time...jackass!lolz...the day before this i was supposed to go for a girl g,True,blog_authorship_corpus_2004,900,169,4.1301775147929,0.07100591715976332,0.01775147928994083,0.0,0.0044444444444444444,0.01775147928994083,2
B3844354,male,14,Education,Virgo,"07,July,2004","Tomorrow, 1700 local, I'll be in the hospital. Weather could be better today. It's a lot colder than yesterday. Much more wind. I'm a little hungry, going to have a sandwich.",True,blog_authorship_corpus_2004,174,30,4.4,0.03333333333333333,0.0,0.0,0.0,0.0,0
B3844354,male,14,Education,Virgo,"08,July,2004","Between 5 and 6 p.m. i should go into hospital.tomorrowmorning i'll have surgery, hope they don't wake me to soon! With a little luck I'll write something in here again in about 2 or 3 weeks. See you soon!",True,blog_authorship_corpus_2004,205,37,4.216216216216216,0.05405405405405406,0.0,0.0,0.00975609756097561,0.0,1
B3844354,male,14,Education,Virgo,"18,July,2004","Hy everybody! I'm back from the hospital since yesterday! I'm back earlier, I tought I should have stayed for another week, but I'm a strong boy and I could go home after one week. Nice new layout, I like it, it's much better like this &nbsp; Greetz!",True,blog_authorship_corpus_2004,250,47,4.127659574468085,0.14893617021276595,0.0,0.0,0.012,0.0,2
B3844420,male,17,Student,Libra,"09,July,2004","When my alarm rang at 6.30 this morning, I shut it off then I sat up. Soon after, I fell asleep in that position, so lame. I finally woke up at 7.45 after my brother woke up. Luckily I made it to school in the nick of time, or else it would have been half a demerit point for me. We had early lunch today, so I went and met Steve at Bukit Batok Central's MacDonald. Hang around for 45mins have to go back already. Today is practical day, and we get to go the kitchen and strut our stuff. I kinda screwed up though. Today both my handphones was down, bloody unlucky day.",True,blog_authorship_corpus_2004,569,112,3.8392857142857144,0.09821428571428571,0.008928571428571428,0.0,0.0,0.0,0
B3844420,male,17,Student,Libra,"11,July,2004","It's a break that all have been wishing and waiting for. The first weekend of school. The final time to rest before hell gets unleashed. Next week, dont bother to look out for any posts. There wont be any, as school starts at 9am and ends at 10pm. So tell me where do I find time? I feel that I've overspent. $140 in 6 days. Don't even know where all the money goes to. Never-mind, what's gone is gone. Just wondering how to survive next week with only ten bucks in my wallet. Either it's ciggs or lunch everyday. Let's toss a coin and see which one would I get. Just finished packing my stuff for school tomorrow. ITS GOING TO BE A LOOONG DAY. Tomorrow is potato cooking day.. Arghh.",True,blog_authorship_corpus_2004,684,130,4.030769230769231,0.046153846153846156,0.023076923076923078,0.0,0.0014619883040935672,0.0,1
B3844420,male,17,Student,Libra,"21,July,2004","I'm back! Finally! It has been such a long time since i blogged. Been either busy with stuff or too lazy. I've been sick recently, dealing with throat infection, fever and a bout of cough. I'm fine now. School's getting busier now, now trying to get along with the class. Some bastards are so damn noisy, can't stand them. They suck. The rest of the class is pretty fine though. I really miss the holiday time. Argh.. Hoping holidays faster arrive. When that time comes, it'll bring along fun and joy. LoL",True,blog_authorship_corpus_2004,505,92,4.282608695652174,0.043478260869565216,0.021739130434782608,0.0,0.0039603960396039604,0.010869565217391304,2
B3845149,male,16,indUnk,Libra,"18,July,2004","Women I like always seem to walk out of my life. This girl I like when I was in Sec 2 graduated. My favorite teacher suddenly quit and went back to journalism. The very first woman I think I loved left and went back to her home country. Coincidence? Tough luck? Screw relationships. Why do some people continuously seek to be in relationships? For companionship? For popularity? For sex? For the sake of getting into one? When we like someone, how many times out of ten does it start with physical attraction? I'd say about 9. Which is why you should never trust yourself. You think you like the person, but it's just your primal instincts telling you to get into their pants and procreate to keep the human race from going extinct. The next time you think you like someone, stay back and observe. You'd be surprised how many times you feel disgusted by that person's actions. A good example of looki",True,blog_authorship_corpus_2004,900,161,4.440993788819876,0.043478260869565216,0.006211180124223602,0.0,0.008888888888888889,0.0,0
B3845149,male,16,indUnk,Libra,"19,July,2004","Today Slut did something which shocked the hell outta me: It tried to catch a lizard. The lizard was on the ceiling,&nbsp;I was&nbsp;feeding Slut, when suddenly the damned cat did a Jackie Chan and ran up my neighbor's door, jumped off it and went after the lizard. Luckily for the reptile, Slut missed. A little surprising how such a cute and affectionate animal can be such a cool and calculating hunter. A good example of how you can never judge a book by it's cover, eh. So those of you who have cats, remember; there's a little tiger in every one of them.",True,blog_authorship_corpus_2004,560,107,4.11214953271028,0.028037383177570093,0.0,0.0,0.0,0.0,1
B3845149,male,16,indUnk,Libra,"30,July,2004","Yesterday's episode of The O.C. was probably the best one yet, cuz Hailey was introduced. Damn, the show just keeps getting better and better. Marrisa's damn hot, Anna's damn fricking hot, and Hailey's fricking-flames-of-hell hot. Now, if only I could remember her real name...don't ask me why, but I think Marissa's mother is kinda hot too. Speaking of hot, Maria from year 2 of MCM is pretty darn hot as well. Nice tattoo you got there, heh heh. Now, what the hell is the purpose of this post? I really have no idea. I really should be doing the damn Graph comm thing due today. But man, Hailey's so damn hot...",True,blog_authorship_corpus_2004,613,115,4.104347826086957,0.043478260869565216,0.0,0.0,0.0016313213703099511,0.0,2
B3845719,female,24,indUnk,Gemini,"05,July,2004","...The novelty wore off after a couple of weeks. I've seen her wandering around the neighborhood in her nightgown and yelling at people who drive by. Once i got stopped by her when I came home from work. She grabbed ahold of my hand and wouldn't let go. I had to pry her off finger by finger. The other day I brought a balloon home from work and threw it out with the trash when it got flat. The next morning, I saw it hanging from her railing. Who digs through the dumpster and opens trash bags for a balloon? I know it was my balloon, too, because it was a specially made blue and yellow one. About a week ago, we went to the neighborhood bar for a drink. Kay was there, carrying around a squeaky dog toy. I think she thought she was pretty hot shit, too, because she was hanging all over a couple of guys there and squeaking the toy in their faces. Eventually, the bartender cut her off and she en",False,blog_authorship_corpus_2004,900,176,3.9886363636363638,0.05113636363636364,0.0,0.0,0.0011111111111111111,0.0,0
B3845719,female,24,indUnk,Gemini,"05,July,2004","...here I am, creating a blog. Where should I begin? I moved into my current apartment complex eight months ago. I always joked with my boyfriend Francesco that it was a ""retirement community"" because most people here are twice our age. We never met any of our neighbors because everyone kept to themsleves. Until mid May, that is. It was about that time that Kathy stopped taking her medication and started drinking vodka. Heavily. Kathy is the tenant who lives directly across the street from us. Approximately three times a week, always between three and four in the morning, the police, firetrucks, and paramedics have been called to her unit. We always have a perfect view of everything. At first, it was quite interesting, but....",False,blog_authorship_corpus_2004,736,125,4.672,0.048,0.0,0.0,0.001358695652173913,0.0,1
B3845719,female,24,indUnk,Gemini,"05,July,2004","I hear strange noises coming from outside. I step out on my balcony and discover Kay rooting around in the weeds in the canyon behind my apartment: urlLink Later, Kay is yelling at the neighbor above her. Something about having some friends over. ""Charlie's Angels!"" she yells. ""Three white cats!"" ""It's Christmas eve!"" She spends the evening tinkering around with stuff on her patio. The next morning.....",False,blog_authorship_corpus_2004,406,67,4.7611940298507465,0.05970149253731343,0.0,0.0,0.007389162561576354,0.0,2
