blogger_id,age,is_teen,gender,job,n_posts,avg_word_len,first_person_rate,school_token_rate,birthday_token_rate,exclaim_rate,slang_emoji_rate,keyword_teen_flag
B3686758,38,False,male,indUnk,3,4.454002129307008,0.014082462253193961,0.0,0.0,0.008036272670419013,0.0,0
B3686953,45,False,female,indUnk,3,4.155295508148369,0.02199074690276794,0.0,0.0,0.0008635578583765113,0.0,0
B3688178,40,False,female,Internet,1,4.062857142857143,0.08,0.0,0.0,0.0,0.0,0
B3688262,36,False,male,Manufacturing,3,4.503684840066366,0.0,0.0,0.0,0.0007407407407407407,0.0,0
B3688373,26,False,male,Transportation,3,4.54537037037037,0.03148148148148148,0.0,0.0,0.006659678546470999,0.0,0
B3688872,17,True,female,Arts,3,4.33764367816092,0.08077905491698595,0.018518518518518517,0.0,0.07216874582884132,0.0,1
B3689313,17,True,female,indUnk,3,3.7213353167300536,0.07744192941561362,0.001893939393939394,0.001893939393939394,0.018251667816885208,0.010440947940947942,1
B3689362,16,True,female,Student,3,3.9088139638576336,0.12309780470532694,0.0,0.0,0.01267104542966612,0.0,0
B3689973,14,True,female,Student,3,3.8066623500699563,0.11374639843395079,0.0,0.0,0.0019880670944500732,0.0,0
B3690307,17,True,female,Student,3,4.074052812858783,0.02487562189054726,0.0,0.0,0.013123632535064341,0.03830845771144279,0
B3690611,13,True,male,Student,1,3.8268156424581004,0.0446927374301676,0.0223463687150838,0.0,0.0,0.0,1
B3690855,25,False,male,Student,3,4.288252899364011,0.08475629308962641,0.0,0.0,0.00037037037037037035,0.0,0
B3690864,14,True,male,indUnk,3,4.090772640250443,0.10679675222629649,0.0,0.0,0.0,0.0,0
B3691044,15,True,female,Arts,3,4.0850061196718075,0.05938248918363692,0.008547008547008546,0.0,0.0011111111111111111,0.0,1
B3691058,14,True,male,indUnk,2,4.248409065535336,0.07286665922369842,0.011834319526627219,0.0031446540880503146,0.0011111111111111111,0.0,1
B3692711,17,True,male,Student,3,4.1948371978163435,0.03679191598538777,0.0,0.0,0.005185185185185186,0.0062632654921416205,0
B3692952,15,True,male,Student,3,3.8418440996030316,0.06636976039718732,0.003854723707664884,0.0,0.011752738654147105,0.003854723707664884,1
B3693049,16,True,male,indUnk,3,3.6731913731913735,0.038138138138138135,0.0,0.0,0.011492937982367835,0.04714714714714715,0
B3693057,24,False,female,Consulting,3,3.9037925842273666,0.07984503419286028,0.0,0.0,0.0019484702093397746,0.00994886755756321,0
B3694461,16,True,male,indUnk,3,4.004244609721283,0.12628652993764555,0.0,0.0,0.008502809840900832,0.0,0
B3694954,25,False,male,indUnk,3,4.002416750350231,0.08582756846555335,0.0019960079840319364,0.0,0.0011160825254784986,0.0019960079840319364,1
B3695597,25,False,male,indUnk,3,3.9557434544065564,0.08935921476028429,0.0058823529411764705,0.0,0.009235845926315336,0.0,1
B3695781,38,False,female,Education,2,3.8842054574638842,0.07104333868378812,0.002857142857142857,0.0,0.0016666666666666668,0.0,1
B3696943,23,False,male,RealEstate,3,5.244799988453239,0.0,0.002331002331002331,0.0,0.0009213345576981939,0.0,1
B3697595,26,False,male,indUnk,3,4.200501048553076,0.06939095706746541,0.0020080321285140565,0.0,0.0,0.0,1
B3697773,17,True,female,indUnk,3,3.8835036712583846,0.08269324361497281,0.0,0.0018726591760299626,0.002962962962962963,0.0018726591760299626,1
B3698145,23,False,female,Education,3,4.201250365176746,0.07546596552731522,0.0,0.0,0.0014814814814814814,0.0,0
B3698332,15,True,female,indUnk,3,4.21120811287478,0.0760333493666827,0.0030864197530864196,0.0,0.0044444444444444444,0.011887125220458553,1
B3698456,16,True,male,indUnk,3,4.087098686168702,0.07936465833992655,0.005917159763313609,0.0,0.0011111111111111111,0.0,1
B3698850,25,False,male,Student,3,4.147359231776517,0.06915708812260536,0.0,0.0,0.0,0.0,0
B3699316,25,False,male,Marketing,3,4.316627204430545,0.028789250109766972,0.00408606987554356,0.0,0.0011111111111111111,0.0,1
B3699448,16,True,female,indUnk,3,4.291788667777095,0.05804817704528409,0.0,0.0,0.0016836921787416837,0.00202020202020202,0
B3699514,34,False,male,InvestmentBanking,3,4.257327586206896,0.026580459770114945,0.0,0.0,0.0,0.0,0
B3699632,24,False,female,Marketing,3,4.310783892594839,0.04498363205534218,0.0,0.0,0.0024618736383442267,0.0,0
B3700084,25,False,female,Communications-Media,2,3.9437279774489076,0.11849894291754756,0.0,0.0,0.0005555555555555556,0.0030303030303030303,0
B3700914,24,False,male,indUnk,3,4.358082096676213,0.03816425120772947,0.0,0.0,0.006198005176667735,0.0,0
B3701430,23,False,female,Education,3,4.2603607946245985,0.0081799591002045,0.0,0.0,0.0,0.0,0
B3701599,24,False,male,Internet,3,4.235229215229215,0.07083657083657084,0.0,0.0,0.0019730266310672966,0.0,0
B3702429,14,True,female,Student,3,3.674508427449604,0.10858505564387917,0.0,0.0,0.0058258683011158255,0.010109498344792462,0
B3702803,24,False,male,InvestmentBanking,3,4.10135361854648,0.07286709753679554,0.0,0.0,0.0,0.0,0
B3702812,17,True,female,indUnk,3,3.783314772988686,0.11884737645607209,0.0,0.0,0.002446224595757306,0.0,0
B3703603,27,False,male,Law,3,4.359428138364923,0.0662252790567482,0.0,0.0,0.0,0.0,0
B3703686,16,True,male,indUnk,3,4.490625861593604,0.019299696719051556,0.0,0.0,0.0007407407407407407,0.0,0
B3704081,17,True,female,Student,3,4.0083263305322125,0.07601307189542483,0.0,0.0,0.004040045657129473,0.0,0
B3704141,26,False,female,indUnk,3,4.074542209020715,0.07553275823903816,0.0026246719160104987,0.0,0.0011111111111111111,0.0,1
B3705859,17,True,male,indUnk,2,3.86478605193689,0.11900669163238996,0.0,0.002793296089385475,0.0005555555555555556,0.0,1
B3705867,24,False,male,Communications-Media,3,4.506945478613386,0.039840324315380156,0.0,0.0,0.0017709305944600062,0.006031273268801191,0
B3706194,23,False,female,indUnk,3,4.687417218543047,0.019444444444444445,0.008333333333333333,0.0,0.0,0.0,1
B3706874,17,True,female,indUnk,3,4.125959595959596,0.06771043771043771,0.001893939393939394,0.00707912457912458,0.009667812142038946,0.010782828282828283,1
B3707161,38,False,female,indUnk,3,4.214123998606757,0.12369383490073145,0.0,0.0,0.024209012464046022,0.0,0
B3707272,16,True,male,indUnk,2,4.468035741678172,0.049163982205859796,0.0,0.0,0.0011111111111111111,0.0,0
B3709082,23,False,female,Accounting,3,3.827783625257514,0.08388884390827554,0.0,0.0,0.0,0.00426731078904992,0
B3709365,27,False,female,indUnk,3,3.7719641102957424,0.0958739028746249,0.012912820680617602,0.00186219739292365,0.021111111111111112,0.00186219739292365,1
B3709434,15,True,female,indUnk,3,4.212505604878486,0.06757241503004215,0.004232804232804233,0.002824858757062147,0.011080635540371997,0.001851851851851852,1
B3709486,27,False,male,indUnk,3,4.883968160871387,0.009662337662337662,0.0,0.0,0.0008936550491510277,0.0,0
B3709701,16,True,female,Religion,3,3.79685243563101,0.13345778591807264,0.0,0.0028735632183908046,0.0028835063437139563,0.0,1
B3710610,27,False,female,Arts,3,4.637955639547996,0.011738526865915401,0.0,0.0,0.003475177304964539,0.0,0
B3710725,17,True,female,indUnk,3,3.7506847183317773,0.08014316837846248,0.0,0.0,0.0003992015968063872,0.0,0
B3710996,16,True,male,indUnk,2,3.950947771728171,0.08383746723129663,0.0029239766081871343,0.0,0.002777777777777778,0.0,1
B3711623,27,False,female,Law,3,4.088626961649779,0.06028835848501274,0.0,0.0,0.004074074074074074,0.0,0
B3711841,16,True,male,indUnk,3,4.175524986709196,0.03508771929824561,0.0,0.0,0.0,0.0,0
B3711880,16,True,male,Student,3,4.101642512077294,0.07427359490986214,0.0,0.0,0.0025994031000288824,0.0044444444444444444,0
B3712719,23,False,female,indUnk,3,4.1269841269841265,0.09193121693121693,0.0,0.0,0.011827956989247311,0.027777777777777776,0
B3712828,23,False,male,indUnk,3,4.02839071793583,0.051738937112146464,0.0,0.0,0.0,0.0,0
B3713682,24,False,female,Government,3,3.6806800766283523,0.10797174329501917,0.0,0.0,0.004334705075445817,0.0,0
B3714626,17,True,male,indUnk,3,3.857998519415842,0.08817327321264329,0.011111111111111112,0.0,0.008583087932617714,0.003703703703703704,1
B3715101,17,True,female,Student,3,4.080042199899087,0.06473403360702108,0.0039447731755424065,0.0,0.0,0.0,1
B3715744,16,True,male,indUnk,3,4.128698321021279,0.07773873352927692,0.0025445292620865138,0.0,0.0,0.0,1
B3715807,25,False,female,indUnk,3,4.975984106712076,0.06101319710515113,0.0,0.0,0.0020703933747412005,0.0,0
B3715812,13,True,female,indUnk,3,4.156788763685316,0.0968765003247762,0.0,0.0,0.003703703703703704,0.0,0
B3717118,42,False,male,indUnk,3,3.741008233424816,0.044489383215369056,0.0,0.0,0.02482269503546099,0.0,0
B3717146,13,True,male,indUnk,3,3.9198930584379497,0.04084305787092165,0.011181800655484866,0.005012531328320802,0.0013536545394952474,0.0,1
B3717362,33,False,male,Technology,3,4.411119132332972,0.01787758469550869,0.0,0.0,0.0007032348804500702,0.0,0
B3717511,17,True,female,Student,3,4.394290473582642,0.07507041151619465,0.006024096385542168,0.0,0.003703703703703704,0.0,1
B3717827,27,False,male,Education,3,3.9696881091617935,0.050991367307156775,0.0019047619047619048,0.0,0.0014814814814814814,0.0,1
B3717838,25,False,female,Tourism,3,4.058890530306687,0.07242675575381308,0.007017543859649123,0.0,0.01361227699058763,0.0035087719298245615,1
B3717857,25,False,female,indUnk,3,4.070211038311693,0.06834145326837386,0.003875968992248062,0.0,0.004814814814814815,0.0,1
B3718928,16,True,female,Student,3,4.123088846614529,0.08269334648535663,0.0,0.0,0.002592592592592593,0.003957349867305479,0
B3719046,15,True,female,Student,3,3.9693483726549434,0.11174036974285856,0.0,0.0,0.002915092105174986,0.0,0
B3719060,23,False,female,indUnk,3,4.374704491725768,0.08362884160756501,0.0,0.0,0.0011695906432748538,0.03486997635933806,0
B3721556,16,True,male,Student,3,3.975653399515887,0.09265761763233958,0.012121212121212121,0.0,0.011645894104127993,0.018368722615436466,1
B3721842,23,False,male,Student,3,3.957682551783153,0.050055644597116276,0.0,0.0,0.0007107320540156361,0.0,0
B3722584,23,False,female,indUnk,3,3.7798064918851435,0.0651685393258427,0.0,0.0,0.0,0.0,0
B3722983,17,True,male,indUnk,3,3.9412041056455482,0.0670280335397199,0.0,0.0,0.0007407407407407407,0.0,0
B3723497,14,True,female,Student,3,4.101206380743583,0.03299762492006943,0.0,0.0,0.0,0.0,0
B3724117,17,True,male,indUnk,3,4.097062743368288,0.1149528322021599,0.0,0.0,0.0008257437765634487,0.0,0
B3724149,17,True,male,Student,3,2.86533433886375,0.013960113960113962,0.0,0.0,0.03942176904722972,0.020512820512820513,0
B3724797,24,False,male,indUnk,3,4.244653901844924,0.06428997113948802,0.002207505518763797,0.0,0.00037037037037037035,0.006078771245606432,1
B3725668,24,False,female,Education,3,4.132316856887643,0.08464617168119008,0.0,0.0,0.004230254350736279,0.001984126984126984,0
B3726122,23,False,male,Technology,2,4.4423076923076925,0.08974358974358974,0.0,0.0,0.0044444444444444444,0.0,0
B3726296,25,False,male,Education,3,3.8166553848074165,0.11413240902100667,0.0,0.0,0.0007107320540156361,0.0,0
B3727051,37,False,female,Education,3,4.309078288462492,0.03061629232981308,0.0,0.0,0.0014814814814814814,0.0,0
B3727794,35,False,female,Technology,3,4.113936071172056,0.07239965597201582,0.0018832391713747645,0.0,0.0025925925925925925,0.0,1
B3727889,35,False,male,Technology,3,4.0391347418028465,0.06968646317790637,0.0,0.0,0.0037210107303565242,0.0,0
B3728588,14,True,male,indUnk,3,4.18714418685196,0.06030153473169253,0.0,0.0,0.0034525416104363472,0.0038314176245210726,0
B3728630,16,True,male,indUnk,2,4.017633564040749,0.08661248930710008,0.0,0.009234777198849055,0.0,0.0029940119760479044,1
B3730666,23,False,female,indUnk,3,3.8495764272559847,0.10622467771639044,0.0,0.0,0.0,0.0,0
B3730721,25,False,female,Law,3,4.753411306042885,0.057447540419676646,0.006535947712418301,0.0,0.0,0.0,1
B3730867,24,False,female,Accounting,3,3.7911562956679803,0.07838800220560437,0.0,0.0,0.0025925925925925925,0.0,0
B3731052,14,True,female,Arts,3,4.208888888888889,0.12962962962962962,0.0033333333333333335,0.0,0.000983115468409586,0.0,1
B3731346,17,True,male,indUnk,3,4.266989457817483,0.04680140807529343,0.0,0.0,0.002962962962962963,0.0,0
B3732095,27,False,male,indUnk,3,4.426146963351965,0.025948103792415172,0.0,0.0,0.0014814814814814814,0.0,0
B3732165,16,True,female,Student,3,4.040800325354323,0.08198669281447768,0.0018416206261510127,0.0,0.007037037037037037,0.0,1
B3732255,25,False,female,Technology,3,4.270094392597318,0.03466318116686067,0.0,0.0,0.004889975550122249,0.0,0
B3732563,17,True,male,Law,3,4.4829664570230605,0.006289308176100628,0.0,0.0,0.019493011699440385,0.0,0
B3732886,17,True,male,Student,3,3.803453924143579,0.10415907332743034,0.003717510614062338,0.0,0.002592592592592593,0.0,1
B3732981,14,True,male,indUnk,3,4.075846702317291,0.030303030303030304,0.0,0.0,0.0016339869281045752,0.00980392156862745,0
B3732995,16,True,female,indUnk,1,3.7967032967032965,0.07142857142857142,0.0,0.0,0.0011111111111111111,0.005494505494505495,0
B3733762,27,False,female,Arts,3,4.171545854114004,0.023809523809523808,0.0,0.0,0.00037037037037037035,0.0,0
B3733959,15,True,female,Student,3,3.777397295973147,0.11543490336059996,0.0037318489330873234,0.0,0.006106519742883378,0.004428033839798545,1
B3734646,16,True,female,indUnk,3,3.7932682343710677,0.09055010288522745,0.0,0.0,0.006209514954284828,0.014822134387351778,0
B3735105,16,True,female,indUnk,3,3.8354818204932624,0.11817950673785914,0.0029239766081871343,0.0024154589371980675,0.0,0.00775489448258327,1
B3735210,17,True,female,Student,3,3.809693547647267,0.09442178098765323,0.0,0.0,0.001851851851851852,0.0,0
B3735900,26,False,female,indUnk,3,3.946661138750691,0.08931848693042722,0.0,0.0,0.0009009009009009009,0.0,0
B3736053,24,False,male,Arts,3,4.054927422035665,0.09271288234000112,0.0,0.0,0.0011111111111111111,0.0,0
B3737496,40,False,male,indUnk,3,4.126055524932686,0.08547818177281459,0.0,0.0,0.0017271157167530226,0.0,0
B3737568,16,True,male,indUnk,2,4.119781631342326,0.08734746307000642,0.005780346820809248,0.0,0.0011111111111111111,0.0,1
B3738060,16,True,male,Technology,3,4.555555555555556,0.05787037037037037,0.0,0.0,0.014184397163120567,0.0,0
B3738377,13,True,female,Student,3,4.1382058287796,0.040974499089253186,0.012176684881602914,0.0,0.027041694525974113,0.008797814207650273,1
B3738552,23,False,male,Telecommunications,3,4.08238133547868,0.07683394827123848,0.0019157088122605363,0.0,0.0,0.0,1
B3739297,16,True,male,Government,3,4.114708488392699,0.059037745879851146,0.009538366117313487,0.0,0.0034194659776055126,0.009440900230373915,1
B3739936,24,False,male,Student,3,3.9052009456264773,0.01950354609929078,0.0,0.0,0.0045662100456621,0.0,0
B3740925,24,False,male,indUnk,3,4.081652279777528,0.10046682801061058,0.0,0.0,0.0,0.0,0
B3741344,15,True,male,Student,3,3.621966794380587,0.06896551724137931,0.0,0.0,0.001182033096926714,0.0,0
B3742097,14,True,male,Student,3,3.6577934531315677,0.08903019225765128,0.0,0.0,0.0011111111111111111,0.0036429872495446266,0
B3742279,24,False,male,InvestmentBanking,3,4.2337871976022265,0.02237636480411047,0.0,0.0,0.0011111111111111111,0.0,0
B3742504,15,True,female,indUnk,3,3.93335876304776,0.09471012424484536,0.0018416206261510127,0.0,0.0007407407407407407,0.0046571922412137505,1
B3743390,16,True,female,indUnk,3,3.991760422516972,0.14226296997866883,0.0,0.0,0.0012484394506866417,0.0,0
B3743489,15,True,male,Student,3,3.759358687546607,0.10469798657718121,0.0,0.0,0.0009233610341643582,0.011185682326621925,0
B3744455,24,False,male,indUnk,3,4.13527489602808,0.04695666733525942,0.0,0.0,0.00037037037037037035,0.0,0
B3745004,13,True,female,Student,3,4.246533597114805,0.006039297288893672,0.0,0.002044989775051125,0.0007407407407407407,0.0,1
B3745162,17,True,female,Student,1,4.02906976744186,0.0872093023255814,0.0,0.0,0.0077777777777777776,0.0,0
B3745223,15,True,male,Student,1,3.6560846560846563,0.10052910052910052,0.0,0.0,0.0011111111111111111,0.005291005291005291,0
B3745464,15,True,female,Student,3,3.6516012979984573,0.09349285589489877,0.0021929824561403508,0.0,0.01586520947176685,0.005816170861937452,1
B3745609,25,False,male,Banking,3,4.107342807924204,0.08285644994301325,0.0,0.0,0.0014814814814814818,0.0,0
B3745863,16,True,male,Law,3,3.699968112753304,0.039772165622359336,0.0,0.0,0.003712026633374948,0.0,0
B3746129,23,False,female,Student,3,5.566276803118908,0.005847953216374269,0.0,0.001949317738791423,0.0,0.0,1
B3747578,14,True,female,indUnk,3,4.449231404433717,0.09382476868026002,0.0019267822736030828,0.0,0.002905982905982906,0.10935548074276397,1
B3748921,17,True,male,indUnk,3,3.9249886000911993,0.09140446876424989,0.0,0.0,0.0019261070361314859,0.001937984496124031,0
B3749122,14,True,female,Student,3,3.654201606607741,0.060399481491874026,0.0018214936247723133,0.0,0.014974081586657653,0.03489197547518919,1
B3749228,13,True,male,indUnk,3,3.7461462410306585,0.020689959773863884,0.0,0.0,0.002670768565818263,0.0,0
B3749264,24,False,male,Chemicals,3,4.2264858220221315,0.05589763950856556,0.001949317738791423,0.004219409282700422,0.0007407407407407407,0.0,1
B3749326,24,False,female,indUnk,3,3.814204659803653,0.10684438145486251,0.0,0.0,0.004074074074074075,0.0,0
B3749504,17,True,female,Student,3,3.983983580298418,0.08190871305180858,0.0,0.0,0.0007407407407407407,0.0,0
B3750625,15,True,male,indUnk,3,3.940173610705539,0.06422311253353268,0.0,0.0,0.0008569883752365504,0.0036832412523020255,0
B3751152,27,False,male,Technology,3,4.068291066897523,0.0428140466366092,0.0,0.0,0.002632391163092917,0.015406447550914621,0
B3751205,25,False,female,indUnk,3,4.086760323541933,0.04006568144499179,0.0,0.0,0.008351927522115766,0.0,0
B3751567,14,True,female,indUnk,1,3.6777777777777776,0.05555555555555555,0.011111111111111112,0.0,0.015555555555555555,0.016666666666666666,1
B3751615,17,True,female,Student,3,5.0658527561968185,0.0,0.0,0.0,0.011368299876187692,0.0,0
B3753043,16,True,female,Student,3,4.432555192284634,0.06941812572299733,0.0,0.0,0.0073593440769013285,0.008570804672999236,0
B3753096,16,True,female,Student,3,4.068844150778902,0.06592814371257484,0.0,0.0,0.0006472491909385113,0.0033333333333333335,0
B3753551,13,True,female,Student,3,3.7350398724082936,0.09763955342902712,0.0,0.0,0.0032520325203252032,0.0,0
B3754275,16,True,female,indUnk,3,3.985225501425898,0.0911348088273788,0.0,0.0,0.0033333333333333335,0.011452447446472258,0
B3754533,16,True,male,indUnk,3,4.429829290206649,0.026719576719576716,0.0,0.0,0.0011148272017837235,0.0,0
B3754834,26,False,female,Student,3,4.328440191719922,0.057097457627118646,0.0018832391713747645,0.0,0.001145475372279496,0.0,1
B3754955,16,True,male,indUnk,3,3.882107238550136,0.06903599499075276,0.0,0.0,0.0020931449502878076,0.0,0
B3755083,14,True,female,Science,3,3.8888733393043737,0.09256356670149773,0.0,0.0,0.004858886346300534,0.0,0
B3755181,16,True,male,Arts,3,3.818993782484092,0.08211290296465407,0.0,0.0,0.0020370370370370373,0.0,0
B3755661,15,True,female,Student,3,4.351636520241171,0.0,0.037037037037037035,0.037037037037037035,0.006535947712418301,0.0,1
B3757482,23,False,male,Religion,3,3.773604766020496,0.08980223895954233,0.005535662839033627,0.0,0.003131646497983132,0.0,1
B3757716,23,False,male,Consulting,3,3.9975517890772125,0.08346072892433809,0.0,0.0,0.0014814814814814814,0.0,0
B3758011,23,False,male,Student,3,5.753195018288981,0.0,0.0,0.0,0.0,0.0,0
B3758967,40,False,female,Law,3,4.307476893711072,0.03741377000870672,0.002109704641350211,0.0,0.005925925925925926,0.0,1
B3760782,15,True,female,Student,2,3.9190290485475723,0.08379581020948954,0.005649717514124294,0.0,0.0014117199391171995,0.005649717514124294,1
B3761625,16,True,female,Education,3,3.6881914381914385,0.09896584896584897,0.0,0.0,0.00803476494265968,0.0,0
B3762737,13,True,female,indUnk,3,3.883663901756821,0.059435924124534446,0.0,0.0,0.0043859649122807015,0.0,0
B3763010,15,True,female,indUnk,3,3.9445998628944516,0.08425701901098093,0.0,0.0,0.0011111111111111111,0.0,0
B3763207,15,True,male,Education,1,3.971264367816092,0.034482758620689655,0.0,0.0,0.0,0.005747126436781609,0
B3763415,36,False,male,Education,3,4.85239651416122,0.013071895424836602,0.004357298474945534,0.0,0.007407407407407408,0.0,1
B3763501,15,True,male,indUnk,3,3.921941173123969,0.06966528228176973,0.0,0.0,0.0012185467910658752,0.0,0
B3763518,14,True,male,Education,3,4.258844755459184,0.02182524037935037,0.0,0.0,0.004393834828617438,0.0,0
B3763817,25,False,female,Arts,3,5.125,0.0,0.0,0.0,0.0,0.0,0
B3764012,16,True,male,Student,3,3.687118309532103,0.11339254615116684,0.0,0.0,0.0027513227513227515,0.0,0
B3764220,14,True,female,Student,3,3.911612613932973,0.06655186131234035,0.013680331644403501,0.0,0.003920817369093232,0.019274562762586715,1
B3764264,16,True,female,Student,3,3.934490523336929,0.10849187944214718,0.0,0.0,0.001851851851851852,0.0,0
B3764504,17,True,male,Student,3,3.7804694080987864,0.029885665047102522,0.0036832412523020255,0.0,0.005074584477412571,0.0,1
B3764687,14,True,female,Student,3,3.714767233446519,0.10371283681253084,0.014981744932645097,0.0018115942028985507,0.02186615800349706,0.01449936777802714,1
B3765903,16,True,male,Student,3,4.217137154262903,0.06172179450622565,0.003992015968063873,0.0,0.005925925925925926,0.003992015968063873,1
B3766173,16,True,male,Education,3,4.142766960580726,0.0875926422485127,0.0039447731755424065,0.0,0.0020675912641479354,0.0,1
B3766919,17,True,male,Consulting,3,4.30265672973819,0.06797808735674334,0.002178649237472767,0.0,0.0,0.0,1
B3767815,27,False,female,Education,3,4.183418584825234,0.04586530264279625,0.0,0.00196078431372549,0.008669585446480029,0.0058823529411764705,1
B3767876,24,False,female,Architecture,3,4.474672187715666,0.017987831481084852,0.0020703933747412005,0.0,0.0,0.0,1
B3768172,15,True,male,indUnk,3,4.408316464237517,0.03365384615384615,0.0,0.0,0.0,0.0,0
B3768200,13,True,female,indUnk,3,3.902533273922358,0.1082941246069687,0.0,0.0,0.004543101584747115,0.036842357004579177,0
B3768768,23,False,female,Education,3,4.110559837293941,0.10736726611004067,0.0,0.0,0.0014814814814814814,0.0,0
B3769046,15,True,female,Student,3,3.817424242424243,0.11907114624505928,0.016644707949055777,0.0,0.007049345417925478,0.010101010101010102,1
B3769459,33,False,male,Technology,3,4.134767025089606,0.01075268817204301,0.0,0.0,0.0,0.0,0
B3770197,17,True,female,Education,3,4.147389668776952,0.07546662852681214,0.0,0.0,0.0011111111111111111,0.013274198568316216,0
B3771234,23,False,male,indUnk,3,3.9179039240785785,0.0871907598973168,0.0,0.0,0.003703703703703704,0.0,0
B3771286,26,False,female,indUnk,3,3.694387907525714,0.09885842027264286,0.0,0.0,0.0015913326508648976,0.0,0
B3771600,14,True,female,Student,3,4.09127418765973,0.06962395034684192,0.0,0.0,0.00375,0.0,0
B3771986,17,True,female,indUnk,3,3.7758838383838387,0.1061951126384116,0.0,0.0,0.0,0.0,0
B3772005,23,False,male,Law,3,4.5076660787771905,0.04678424456202234,0.009982363315696649,0.0,0.003404044323718363,0.0,1
B3772330,14,True,male,Student,3,8.605413805413805,0.07491967491967493,0.002331002331002331,0.0,0.008332523485584711,0.016002016002016003,1
B3772671,42,False,male,Education,3,4.730143215289831,0.015300995706586279,0.0,0.0,0.0011111111111111111,0.0,0
B3772806,16,True,male,indUnk,3,4.011692065160273,0.04813063194566084,0.009502539849360659,0.001893939393939394,0.009043002734277902,0.0023148148148148147,1
B3772857,27,False,female,indUnk,3,3.9239316239316238,0.06523297491039426,0.0,0.0,0.0,0.0,0
B3773128,17,True,male,Education,3,3.943820224719101,0.07303370786516854,0.018726591760299626,0.0,0.0014814814814814814,0.0,1
B3773538,14,True,male,Student,3,4.3709569621770665,0.051091929908689486,0.011111111111111112,0.002777777777777778,0.002652519893899204,0.009760934284401286,1
B3775320,16,True,female,Student,3,4.374509803921568,0.06015325670498084,0.0,0.0022988505747126436,0.006010101010101011,0.0022988505747126436,1
B3775332,24,False,male,indUnk,3,5.188027693346842,0.010638297872340425,0.0,0.0,0.004377762665759945,0.02098108747044917,0
B3776761,24,False,male,indUnk,3,3.7690670334348497,0.07374660248223466,0.0,0.0,0.0,0.0,0
B3777538,15,True,male,Student,3,4.242179671676793,0.06187373414348151,0.0020833333333333333,0.0,0.002962962962962963,0.0,1
B3778606,23,False,female,Student,3,4.2186667456041675,0.060443102506923474,0.0,0.0,0.0014216567482857078,0.0,0
B3778651,13,True,female,indUnk,3,4.495865769450675,0.03459119496855346,0.0,0.0,0.00983484373590806,0.0,0
B3779403,25,False,male,BusinessServices,3,3.6537971819188892,0.10986260841371483,0.0,0.0,0.013935152263682521,0.0,0
B3779648,24,False,female,Student,3,4.0426591721789995,0.11830429600179747,0.00186219739292365,0.00186219739292365,0.004576304052743844,0.011904353886051799,1
B3779955,23,False,female,indUnk,3,4.065707694132352,0.1025968894119579,0.00228310502283105,0.0,0.0025925925925925925,0.00228310502283105,1
B3779963,16,True,female,Arts,3,3.9065770182901915,0.0681592039800995,0.00966183574879227,0.001851851851851852,0.001342281879194631,0.0,1
B3781537,17,True,female,Student,3,3.637361170694504,0.07134753801420468,0.003527336860670194,0.0018018018018018018,0.003703703703703704,0.008970875637542305,1
B3782485,14,True,male,indUnk,3,4.0300513120184815,0.0753622285244151,0.011757273175542406,0.0036832412523020255,0.0,0.0,1
B3783188,14,True,female,Student,3,3.623837484237074,0.1088977336415861,0.001736111111111111,0.0,0.02760219641342371,0.008547008547008546,1
B3784380,13,True,female,Student,1,3.8870056497175143,0.13559322033898305,0.0,0.0,0.0,0.0,0
B3784795,14,True,male,Student,3,4.0533498977081,0.06610533041255932,0.009861932938856016,0.0,0.00037037037037037035,0.0,1
B3784844,14,True,female,Student,3,3.8374976928756,0.08391011443337025,0.0,0.001984126984126984,0.0018295019157088122,0.009689922480620155,1
B3784920,23,False,male,indUnk,3,4.306315828512091,0.08557706571725264,0.006230529595015576,0.0,0.0,0.0,1
B3785243,24,False,female,Technology,3,4.436532105193373,0.0540286140486391,0.006134969325153374,0.0,0.001828989483310471,0.002044989775051125,1
B3785260,40,False,male,Technology,1,4.267857142857143,0.08333333333333333,0.0,0.0,0.0,0.0,0
B3785332,24,False,female,indUnk,3,4.242156871468612,0.03292194984502677,0.0,0.0,0.0014814814814814814,0.0,0
B3785456,16,True,female,indUnk,3,3.6228302030554844,0.08393436103073149,0.0017825311942959,0.0,0.017085299061873,0.02203033617301452,1
B3785770,16,True,male,Student,3,4.49602495543672,0.03363636363636364,0.0,0.0,0.0005232862375719519,0.0196078431372549,0
B3786048,16,True,female,Student,3,3.976698014629049,0.09658655520724486,0.0,0.0,0.021482862172517343,0.0,0
B3786069,35,False,male,Technology,3,4.407908599660336,0.05863887602285008,0.0,0.0,0.0,0.0,0
B3786388,17,True,male,indUnk,3,3.7923230919664452,0.07367711389017549,0.0026246719160104987,0.0,0.001443001443001443,0.01,1
B3787443,15,True,male,Education,3,6.094108820974491,0.07112058753849798,0.0,0.0,0.06259090846014788,0.0,0
B3787616,24,False,male,Manufacturing,3,3.585227767616061,0.08458476152415499,0.0018726591760299626,0.0,0.004936580416032471,0.0,1
B3787631,27,False,male,indUnk,3,4.269187335093176,0.029337466312438217,0.0,0.0,0.0007407407407407407,0.0,0
B3788199,37,False,male,Government,3,3.868317806083111,0.09408745507177207,0.0,0.0,0.0032605437807749944,0.0,0
